idx,true_label,stage1_score,lmm_score,reason,error_lmm
25193,0,0.10810810810810811,0.9,"Молодой товар и продавец, высокая цена относительно медианы, бренд Agaltyn имеет мало известность среди пользователей.",1
9847,1,0.4,0.9,"Название содержит бренд Samsung, хотя указан бренд nan. Это может быть типичной практикой контрафакта. Цена немного выше средней, но не сильно. Возраст товара и продавца достаточно старые, что делает их менее вероятными для контрафакта.",0
6126,0,0.10810810810810811,0.9,"Средняя стоимость, бренд Glueskin, небольшая цена относительно медианы, долгий срок жизни товара и продавца, низкие возвраты.",1
6540,0,0.11650485436893206,0.9,"Некоторые детали в описании напоминают оригинальную наклейку, но бренд Glueskin может быть ошибкой. Цена выше среднего, но не сильно отличается от медианной. Небольшие возвраты.",1
5706,0,0.14423076923076922,0.9,"Название и описание имеют явное контрафактное поведение, бренд nan не соответствует реальному производителю, цена значительно ниже средней, продавец молодой, возвраты нулевые.",1
1276,0,0.3090277777777778,0.9,"```json
{
    ""score"": 0.95,
    ""reason"": ""Название содержит необычные коды и маркировки, указывающие на возможное контрафактное производство. Цена значительно ниже средней цены на рынке, что может б",1
1353,0,0.3090277777777778,0.9,"Мощность и распределение воздуха соответствуют заявленному производителю, но цена значительно выше средней, что может указывать на контрафакт.",1
1880,1,0.6012558869701726,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд High-power не соответствует характеристикам карты памяти MicroSD Class 10 Ultra Light UHS-I 100 Mb/s.",0
1186,0,0.6785714285714286,0.9,"Молодой товар и продавец, цена значительно ниже средней, бренд BIG при наличии определенных характеристик - typosquatting геймпада.",1
17057,0,0.3090277777777778,0.9,"Молодой товар и продавец, цена соответствует медиане, бренд HOPESTAR - оригинальное имя, но может быть подделкой.",1
14697,0,0.5000000000000001,0.9,"Название и описание содержат оригинальные слова, бренд Borrel соответствует модели, цена немного выше средней, но не сильно, возраст товара и продавца корректны, возвраты нулевые.",1
13996,1,0.6785714285714286,0.9,error: 'float' object is not subscriptable,0
863,0,0.3090277777777778,0.9,"Название содержит бренд 'Oral-B', хотя указан бренд 'nan'. Это может быть типичным примером typosquatting. Цена ниже среднего уровня, что указывает на возможное демпинг. Новые продавцы часто предлагают такие товары.",1
1395,0,0.6012558869701726,0.9,"Молодой товар и продавец, цена значительно ниже средней, бренд BIG при наличии определенных характеристик - typosquatting геймпада.",1
11128,0,0.11650485436893206,0.9,"Некоторые детали в описании напоминают оригинальную наклейку, но бренд Glueskin не соответствует. Цена выше среднего, что может указывать на завышение цены.",1
3085,0,0.14904679376083188,0.9,"Название и описание имеют явное контрафактное поведение, используя нестандартные термины вместо оригинальных. Цена значительно ниже средней, что указывает на возможную фальсификацию.",1
16744,1,0.8273092369477911,0.9,"Название содержит бренд Redmi, хотя оригинальное имя должно быть 'Redmi Buds'. Typosquatting. Цена ниже средней цены на моногарнитуру Bluetooth, возможно, демпинг. Новые продукты часто имеют короткий срок жизни.",0
5391,1,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычные символы и специальные символы, возможно, контрафактный товар. Бренд nan может быть ошибкой или фальсификацией. Цена выше средней,",0
17205,0,0.14904679376083188,0.9,"Название содержит бренд Endorfy, хотя указан бренд nan. Цена значительно ниже средней цены на рынке, что может указывать на демпинг. Небольшая стоимость и низкий процент возвратов также подчеркивают высокую ценность товара.",1
13347,1,0.5510204081632654,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'JC2051', возможно, это typo-squatting. Бренд nan указывает на то, что товар может быть counterfeit. Цена ниже сре",0
13958,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена значительно ниже средней, бренд DEXP в названии, но не соответствует качеству.",1
13413,0,0.14423076923076922,0.9,"```json
{
    ""score"": 0.6,
    ""reason"": ""Некоторые детали в описании напоминают оригинальное описание, но есть небольшие отличия. Цена немного ниже средней, что может быть вызвано демпингом или ошиб",1
892,0,0.6012558869701726,0.9,"Название содержит бренд Braun, хотя оригинальная модель не указана. Цена значительно выше средней цены, что может быть поводом для подозрения.",1
1938,1,0.6012558869701726,0.9,"Название содержит бренд Samsung, хотя указан бренд nan. Цена выше средней цены на рынке, что может указывать на завышение стоимости.",0
7619,1,0.4,0.9,"Название содержит необычные или подозрительные слова, бренд nan может быть ошибкой, цена выше средней, продавец молодой, возвраты нулевые.",0
1973,0,0.1834862385321101,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'Hot 30', возможно, это typo-squatting. Бренд nan указывает на то, что товар может быть counterfeit. Цена ниже сре",1
590,0,0.14904679376083188,0.9,"Название содержит необычное словосочетание 'часы_детск', бренд nan, цена значительно ниже средней цены, продавец молодой, возвраты нулевые — подозрительная ситуация.",1
25513,1,0.6556603773584906,0.9,"Молодой товар и продавец, высокая цена относительно медианы, бренд Redmi при наличии Xiaomi-кода в названии — typosquatting наушников.",0
22387,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена значительно выше среднего, бренд Glueskin обычно соответствует качественным продуктам.",1
7288,0,0.1935483870967742,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд Delta Electronics, который не производит такие блоки питания.",1
5015,0,0.6556603773584906,0.9,error: 'float' object is not subscriptable,1
14256,1,0.6785714285714286,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'Tune Flex', возможно, это typo-squatting. Бренд nan может быть ошибкой или фальсификацией. Цена выше средней, но ",0
13207,0,0.1935483870967742,0.9,"Молодой товар и продавец, цена выше средней, бренд ASUS, но описание содержит ошибки и не соответствует оригинальному продукту.",1
11532,1,0.8273092369477911,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд Xbox, оригинальное описание и описание, не соответствующее оригиналу.",0
21046,1,0.5510204081632654,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд MyDecision при наличии 4K-кода в названии — typosquatting камеры.",0
23893,0,0.6012558869701726,0.9,"Название содержит бренд Kingston Fury, хотя оригинальное название не указано. Цена выше средней цены модуля памяти, что может указывать на завышение цен.",1
7064,1,0.11650485436893206,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит бренд 'HDMI', хотя указан бренд 'nan'. Это может быть типичной ошибкой в названии. Цена выше средней цены на рынке, что указывает на возмож",0
13391,0,0.1834862385321101,0.9,"Товар имеет оригинальное название и описание, бренд соответствует, цена немного выше средней, но не сильно, возраст товара короткий, продавец старый, возвраты нулевые.",1
13980,0,0.25,0.9,"Название и описание почти точны, но бренд немного отличается. Цена выше средней, но не сильно. Возраст товара и продавца короткий, что может указывать на недавний заказ.",1
3331,0,0.3090277777777778,0.9,"Минимальная цена среди товаров этой категории, бренд FUPENZI, новый товар и продавец, низкие возвраты.",1
26217,0,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычные символы и специальные коды, что может указывать на контрафакт. Бренд nan имеет типичные ошибки в написании, что также подтверждае",1
1827,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена выше среднего уровня, бренд Glueskin, который обычно выпускает качественные аксессуары.",1
7243,1,0.36363636363636365,0.9,"Название содержит бренд Sony, хотя указан бренд nan. Описание упоминает PlayStation 4, но не указывает конкретную модель. Цена ниже средней цены на рынке, что может быть вызвано демпингом.",0
9634,0,0.14904679376083188,0.9,"```json
{
    ""score"": 0.95,
    ""reason"": ""Название содержит подозрительное словосочетание 'первая и главный шаг', что может указывать на недостаток информации. Цена значительно ниже средней цены на ",1
9992,0,0.10810810810810811,0.9,"Некоторые детали в описании напоминают оригинальную продукцию, но бренд Glueskin не соответствует описанию. Также цена выше среднего уровня, что может указывать на возможное контрафактное производство.",1
8752,0,0.10810810810810811,0.9,error: 'float' object is not subscriptable,1
26163,0,0.8273092369477911,0.9,"Молодой товар и продавец, высокая цена относительно медианы, оригинальное название Marshall Woburn III.",1
2202,0,0.1834862385321101,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'Hot 30', возможно, это typo-squatting. Бренд nan указывает на то, что товар может быть counterfeit. Цена ниже сре",1
1309,0,0.25,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'рабочий от адаптера питания', что может указывать на недостаточно точную информацию. Бренд nan выглядит как типич",1
9683,0,0.3090277777777778,0.9,"Небольшая стоимость относительно средней цены, бренд Acer, новая продукция, низкий процент возвратов.",1
8172,0,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Revega Store при наличии American Express в названии — typosquatting коврика.",1
8324,0,0.6012558869701726,0.9,error: 'float' object is not subscriptable,1
11773,0,0.10810810810810811,0.9,"Молодой товар и продавец, высокая цена относительно медианы, бренд Glueskin, аксессуар из натуральной кожи.",1
8776,0,0.4,0.9,"Название содержит необычное словосочетание 'ultra Game stick', бренд nan, цена значительно ниже средней цены, продавец молодой, возвраты нулевые — это признаки контрафакта.",1
25053,0,0.14904679376083188,0.9,"Название содержит бренд Kingston, хотя оригинальное название не указано. Цена значительно ниже средней цены на рынке, что может указывать на демпинг. Также короткий срок продажи и низкая вероятность возвратов.",1
12985,0,0.6012558869701726,0.9,"Товар имеет оригинальное название и описание, бренд Logitech G соответствует описанию, цена выше средней, продавец старше товара, возвраты нулевые.",1
25223,1,0.4,0.9,"Средняя стоимость на рынке, оригинальный бренд Market369, недавно добавленный на сайт, небольшие возвраты.",0
6723,0,0.14904679376083188,0.8,"Универсальный носитель для электронной подписи с высокими ценами и длительными сроками жизни, бренд RUTOKEN, который обычно не производит такие продукты.",1
10313,1,0.6012558869701726,0.9,"Название содержит подозрительное словосочетание 'LGH-TWS', возможно, это typo-squatting. Бренд nan указывает на то, что товар может быть counterfeit. Цена ниже средней цены на рынке, что делает товар подозрительным.",0
7272,0,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Revega Store имеет производство в России.",1
5801,0,0.6012558869701726,0.9,"Стандартный наушник, бренд Haylou, цена соответствует средней цене, продавец имеет долгую историю, возвраты минимальны.",1
2431,1,0.6012558869701726,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд nan при наличии Kingston-кода в названии — typosquatting карты памяти.",0
1069,0,0.10810810810810811,0.9,"Некоторые детали в описании напоминают оригинальную продукцию, но бренд Glueskin не широко известен. Цена выше среднего уровня, что может указывать на демпинг или завышение цены.",1
3952,0,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд KZDOO не соответствует Samsung, typosquatting.",1
10228,0,0.6556603773584906,0.9,"Молодой товар и продавец, цена близка к медиане, бренд Patriot соответствует оригинальному продукту.",1
9071,1,0.7678571428571429,0.9,error: 'float' object is not subscriptable,0
7733,0,0.5000000000000001,0.8,"Молодой товар и продавец, цена выше средней, бренд N-GADGET имеет оригинальное название, но описание содержит ошибки.",1
11536,0,0.14423076923076922,0.9,"Продавец молодой, товар недавно добавлен, цена немного выше средней, но не сильно, бренд Canon - стандартный.",1
19469,0,0.10810810810810811,0.9,"Долгий срок владения товаром и продавцом, высокая цена относительно медианы, бренд Glueskin, который обычно выпускает качественные продукты.",1
1390,0,0.6012558869701726,0.9,"Молодой товар и продавец, высокая цена относительно медианы, оригинальное название и описание, стандартный геймпад.",1
17663,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена близка к медиане, бренд Glueskin соответствует качеству натуральной кожи, но небольшие возвраты не исключают возможную фишинговую атаку.",1
687,0,0.10810810810810811,0.95,"Молодой товар и продавец, цена ниже средней, оригинальное название SMART WATCH, но описание содержит неожиданные слова.",1
8775,0,0.4,0.9,"Название содержит необычные термины и бренд nan, цена значительно ниже средней цены, продавец молодой, возвраты высокие.",1
5699,0,0.14423076923076922,0.9,"Название и описание имеют явное контрафактное поведение, бренд nan не соответствует реальному производителю, цена значительно ниже средней, продавец молодой, возвраты нулевые.",1
13277,1,0.8273092369477911,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд JBL HARMAN, описание содержит упрощенные характеристики.",0
17187,0,0.6785714285714286,0.9,"Название содержит оригинальное название AirPods, но бренд указан как 'nan', что может указывать на контрафакт. Цена выше средней, что может быть поводом для подозрения.",1
25529,0,0.5510204081632654,0.9,"Средняя стоимость, оригинальный бренд, новый товар и продавец, высокий процент возвратов.",1
966,0,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Скорость чтения и записи указана как характеристика, которая может быть не соответствовать реальности для SSD. Бренд Tesla часто используется для контрафакта",1
13383,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена соответствует медиане, бренд DEXP в названии, но описание содержит несоответствующие детали.",1
12365,1,0.14904679376083188,0.9,"Название содержит бренд 'Sandisk', хотя указан бренд 'nan'. Это может быть типичной ошибкой в названии или фразеологизмом. Цена выше средней, что указывает на возможное контрафактное предложение.",0
11654,0,0.4,0.9,"Предложение из новой категории, низкая цена относительно медианы, бренд Logitech G, стандартная гарнитура для PC.",1
5804,0,0.11650485436893206,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Некоторые детали в описании напоминают оригинальную наклейку, но бренд Glueskin может быть ошибкой. Цена выше среднего, но не сильно отличается от медианной.",1
4050,0,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'QE55Q80CAUXRU', что может указывать на контрафакт. Бренд nan показывает возможную фальсификацию. Цена выше средне",1
26088,0,0.6785714285714286,0.9,"Молодой товар и продавец, цена выше средней, бренд КонсОль, описание содержит необычное название 'Project X' и подчеркивает игру, что может быть маркетинговым ходом.",1
12239,1,0.5000000000000001,0.9,"Название содержит несоответствующие символы, бренд nan может быть ошибкой, цена выше средней, продавец старше товара, возвраты нулевые.",0
11021,0,0.11650485436893206,0.9,"Новый товар, продавец старше 1 года, цена выше средней, бренд Canon — стандартный.",1
1067,0,0.1935483870967742,0.9,"Название содержит подозрительные слова и бренд ЛКМ-СИНТЕЗ может быть типо squat, цена ниже средней, но не сильно, возраст товара короткий, продавец старый, возвраты нулевые - это стандартный расходник.",1
12991,1,0.3090277777777778,0.9,"Товар имеет оригинальное название и описание, но бренд Palm Print выглядит как типографская шаблонная запись. Цена выше средней, что может указывать на демпинг или завышение цены.",0
12348,0,0.3090277777777778,0.9,"Название содержит необычное словосочетание 'PRO2', возможно, это typo-squatting. Бренд nan может быть ошибкой или фальсификацией. Цена выше средней, но не сильно отличается от медианы.",1
10964,0,0.6785714285714286,0.9,"Название содержит необычные или подозрительные слова, бренд nan может быть ошибкой, цена значительно ниже средней, товар недавно добавлен, продавец молодой, возвраты нулевые.",1
12433,1,0.6012558869701726,0.9,"Название содержит необычные термины и бренд nan, что может указывать на контрафакт. Цена выше средней, что также подозрително.",0
9717,1,0.6785714285714286,0.9,"Название содержит бренд Samsung, хотя указан бренд nan. База от Samsung, безрамочный экран, перепрошивка на Android TV, и наличие функции голосового управления указывают на оригинальность.",0
8223,1,0.6785714285714286,0.9,"Название содержит необычные характеристики (Ethernet), бренд nan, цена значительно выше средней, продавец молодой, возвраты нулевые — это признаки контрафакта.",0
19466,0,0.10810810810810811,0.9,"Долгий срок владения товаром и продавцом, высокая цена относительно медианы, бренд Glueskin, который обычно выпускает качественные продукты.",1
25409,0,0.1834862385321101,0.9,"Средняя цена, оригинальная модель, долгий срок использования и продажи, низкий процент возвратов.",1
9215,0,0.6012558869701726,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Gorbunov's store при наличии ключевых характеристик (игровой приставки) - typosquatting.",1
25230,0,0.14904679376083188,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Kingston, который обычно соответствует оригинальному продукту.",1
6660,0,0.3090277777777778,0.9,"Средняя стоимость наушников в данной категории, бренд SBS, новые товары и продавцы, низкие возвраты.",1
13924,1,0.6556603773584906,0.9,"Название содержит бренд 'Huawei', хотя указан бренд 'nan'. Это может быть типичной ошибкой в названии или фразеологизмом. Цена выше средней цены на рынке, что указывает на возможное контрафактное предложение.",0
25115,1,0.7678571428571429,0.9,"Название содержит необычные или подозрительные слова, бренд nan может быть ошибкой, цена выше средней, продавец молодой, возвраты нулевые.",0
9201,1,0.5000000000000001,0.9,"Название содержит бренд Philips, хотя указан бренд nan. Название не соответствует оригинальному, а описание указывает на преимущества устройства. Цена немного выше средней, но не сильно. Возвраты нулевые.",0
26009,1,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно ниже средней, бренд Kingston, но описание содержит ошибки и не соответствует стандартам.",0
1536,0,0.6012558869701726,0.9,"Скорость доставки и цена соответствуют стандартам, бренд Sony, оригинальная модель, небольшая стоимость относительно средней цены.",1
25659,0,0.14904679376083188,0.9,"Молодой товар и продавец, цена ниже медианы, бренд Defender в названии, но описание указывает на использование для компьютерной техники, что может быть подозрительно.",1
8082,0,0.14904679376083188,0.9,"Название содержит необычные или подозрительные слова, бренд nan может быть ошибкой, цена немного выше средней, но не сильно, возраст товара и продавца короткий, возвраты нулевые.",1
3035,0,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд FunFly имеет специализированный продукт для FPV квадрокоптеров.",1
13461,0,0.5000000000000001,0.9,"Средняя стоимость, оригинальная информация о характеристиках, бренд elemento, недавний возраст товара и продавца.",1
7679,1,0.6785714285714286,0.9,"Название содержит бренд JBL, хотя указан бренд nan. Низкая цена относительно медианы, короткий срок продажи и нулевые возвраты указывают на возможную контрафакцию.",0
16871,0,0.14423076923076922,0.6,"Некоторые характеристики напоминают оригинальный продукт, но бренд Kingstone не соответствует описанию. Также цена немного ниже средней, что может указывать на демпинг.",1
26126,0,0.14904679376083188,0.9,"Название содержит несоответствующие бренду слова, цена значительно выше средней цены, продавец молодой, а также нет возвратов за последние 30 дней.",1
12527,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена выше средней, бренд Territory Charge имеет оригинальное название, но может быть подделкой.",1
893,0,0.3090277777777778,0.9,"Молодой товар и продавец, высокий ценник относительно медианы, бренд Logitech G, который обычно не производит такие контроллеры.",1
26274,0,0.5510204081632654,0.9,"Средний возраст товара и продавца, высокий ценник относительно медианы, оригинальное название без брендовых ошибок.",1
13492,0,0.5000000000000001,0.9,"Предложение качественного звука, бренд Logitech G, цена немного выше средней, но не сильно, и продавец имеет долгую историю.",1
16360,0,0.6556603773584906,0.9,"Название содержит несоответствующие брендовые символы, описание содержит явное предложение о дополнительном комплекте, цена значительно выше средней стоимости аналогичного продукта.",1
1954,0,0.1834862385321101,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'Hot 30', возможно, это typo-squatting. Бренд nan может быть ошибкой или фальсификацией. Цена ниже средней, но не ",1
2220,0,0.1834862385321101,0.95,"Название содержит необычное словосочетание 'CN', возможно, контрафактный товар. Цена ниже средней цены на рынке, возраст товара и продавца небольшой, возвраты отсутствуют - это могут быть признаки контрафакта.",1
7608,0,0.6012558869701726,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Braun, оригинальное описание и описание детского продукта.",1
8800,0,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'nan', что может указывать на ошибку или фальшбэк. Цена значительно ниже средней цены на рынке, что может быть пов",1
9034,0,0.10810810810810811,0.9,"Название содержит необычные или подозрительные слова, бренд nan может быть ошибкой, цена выше средней, продавец молодой, возвраты нулевые.",1
5281,0,0.6012558869701726,0.9,"Сравнительно новый товар и продавец, цена ниже средней цены на рынке, бренд Hisense, но описание содержит ошибки и не соответствует оригинальному продукту.",1
26239,1,0.8273092369477911,0.9,"Молодой товар и продавец, цена выше средней, бренд nan при наличии технических характеристик и фильтров - typosquatting чайников.",0
17669,0,0.10810810810810811,0.9,"Некоторые детали в описании напоминают оригинальную продукцию, но бренд Glueskin не соответствует описанию. Также цена выше среднего уровня.",1
5705,0,0.14904679376083188,0.9,"Название и описание напоминают оригинальную модель, но без бренда. Цена ниже средней, что может указывать на демпинг. Новые данные о продавце и возвратах не указывают на особую проблему.",1
12440,1,0.5510204081632654,0.9,"Название содержит бренд Kingston, хотя указано nan. Цена ниже средней цены на рынке, а также продавец имеет долгую историю.",0
7749,0,0.11650485436893206,0.9,"Молодой товар и продавец, цена значительно ниже медианы, бренд Revega Store при наличии Ferrari в названии — typosquatting коврика.",1
17656,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена близка к медиане, бренд Glueskin соответствует качеству натуральной кожи.",1
15800,1,0.6785714285714286,0.9,"Название содержит необычное словосочетание 'nan', что может указывать на ошибку или фальшбэк. Бренд nan не соответствует стандартному виду. Цена выше средней цены на рынке, что может быть вызвано завышением ценой.",0
17665,0,0.10810810810810811,0.9,"Некоторые детали в описании напоминают оригинальную продукцию, но бренд Glueskin не соответствует описанию. Также цена немного выше среднего, что может указывать на возможное повышение цены.",1
740,0,0.6012558869701726,0.9,"Название содержит необычные слова, бренд nan может быть ошибкой, цена ниже средней, продавец молодой, возвраты нулевые.",1
12255,1,0.5000000000000001,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит бренд 'Oral-B', хотя указан бренд 'nan'. Это может быть типичной ошибкой в названии или typo-squatting. Цена выше средней, что указывает на",0
16652,0,0.6012558869701726,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит несоответствующие символы, возможно, контрафактный товар. Бренд указан неверно, это может быть типичным поведением контрафактного продавца.",1
12722,0,0.10810810810810811,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Некоторые детали в названии и описании могут быть не совсем точными или оригинальными, но бренд Glueskin и категорию Чехол для смартфона делают товар более р",1
25470,0,0.3090277777777778,0.9,"Средний возраст товара и продавца, высокий ценник относительно медианы, бренд ARDOR GAMING, который обычно соответствует качественным продуктам.",1
13387,1,0.782608695652174,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'nan', что может указывать на ошибку или фальшбэк. Бренд nan не соответствует ни одному известному производителю и",0
24515,0,0.14904679376083188,0.95,"Молодой товар и продавец, цена соответствует средней цене, бренд ASUS, ноутбук имеет оригинальное название и описание.",1
5910,0,0.11650485436893206,0.9,"Бренд nan может быть ошибкой или фальсификацией, цена значительно ниже средней, микроконтроллеры обычно не имеют тип-с, а также продавец имеет долгую историю.",1
23422,0,0.10810810810810811,0.9,"Некоторые детали в описании могут быть несоответствующими стандартной концепции аксессуара, например использование терминологии 'SAFFIANO' вместо 'Saffiano'. Также цена значительно выше среднего уровня для данной категории.",1
8217,1,0.14904679376083188,0.9,"Название содержит необычные характеристики (Bluetooth, Ethernet), что может указывать на контрафакт. Бренд nan показывает возможную фальсификацию. Цена выше средней, что также подозрително.",0
6094,0,0.6556603773584906,0.9,"Название содержит подозрительные слова и бренд nan, цена значительно выше средней цены, продавец молодой, возвраты нулевые.",1
17671,0,0.10810810810810811,0.9,"Некоторые детали в описании напоминают оригинальную продукцию, но бренд Glueskin не соответствует описанию. Также цена выше среднего уровня.",1
10423,0,0.14904679376083188,0.9,"Модельная информация соответствует оригинальному продукту, цена немного выше среднего, но не сильно, бренд Catalyst в названии и описании - это типичное поведение контрафакта.",1
24007,0,0.10810810810810811,0.9,"Молодой товар и продавец, цена выше средней, бренд Delta Electronics, который не соответствует оригинальному производителю Huawei.",1
9050,0,0.3090277777777778,0.9,"Название содержит бренд BS Union, хотя оригинальное название должно быть MIUI. Цена ниже средней цены на рынке, возраст товара и продавца короткий, возвраты нулевые - это показатель высокой надежности.",1
25227,0,0.6012558869701726,0.9,"Стандартная ассортиментная продукция, цена ниже средней, бренд BEIBER, долгий срок хранения и продажи, низкий процент возвратов.",1
12716,0,0.8273092369477911,0.9,"Молодой товар и продавец, цена значительно выше средней, бренд Logitech G, описание содержит явное упоминание Logitech G.",1
7607,0,0.5510204081632654,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит необычное словосочетание 'nan', что может указывать на ошибку в названии. Бренд 'nan' также вызывает сомнения. Цена выше средней цены на ры",1
23419,0,0.10810810810810811,0.9,"Некоторые детали в описании могут быть несоответствующими стандартной концепции аксессуара, например использование терминологии 'SAFFIANO' вместо 'Saffiano'. Также цена значительно выше среднего уровня для данной категории.",1
5674,0,0.14904679376083188,0.9,"```json
{
    ""score"": 0.9,
    ""reason"": ""Название содержит оригинальный бренд 'R2-D2', но бренд указан как 'nan'. Это может быть маркетинговым ходом или ошибкой. Цена ниже средней, но не сильно. Воз",1
3709,1,0.6785714285714286,0.9,"Название содержит несоответствующие характеристики (например, '55' вместо '55M2UB'), цена значительно ниже средней цены на рынке, бренд nan, который может быть типографским ошибкой.",0
